gene_id,gene_mapping_id,gene_product,go_terms
54471,8862,Q9NQG6,GO:0000266!GO:0005515!GO:0005739!GO:0005741!GO:0005777!GO:0008053!GO:0019003!GO:0042802!GO:0043531!GO:0090141!GO:0090314
54472,8863,Q9H0E2,GO:0005515!GO:0005576!GO:0005737!GO:0005829!GO:0007165!GO:0016310!GO:0019900!GO:0030855!GO:0032991!GO:0035325!GO:0035578!GO:0035580!GO:0036010!GO:0043312!GO:0070498
54474,8864,P35900,GO:0005515!GO:0005737!GO:0005829!GO:0031424!GO:0045109!GO:0070268
54475,8865,Q9NVX2,GO:0005654!GO:0005730
54476,8866,Q9NWF9,GO:0005515!GO:0005634!GO:0005654!GO:0005829!GO:0032480!GO:0032648!GO:0043161!GO:0050691!GO:0061630!GO:0070936
54477,8867,Q9HAU0,GO:0005515!GO:0005654!GO:0005829
54478,8868,Q9BSJ6,GO:0005515!GO:0005654!GO:0005730
54487,8869,Q8WYQ5,GO:0003725!GO:0004525!GO:0005515!GO:0005634!GO:0005654!GO:0005737!GO:0010586!GO:0020037!GO:0031053!GO:0042802!GO:0042803!GO:0070877!GO:0070878
54490,8870,Q9BY64,GO:0005640!GO:0005783!GO:0008202!GO:0015020!GO:0052697
54495,8871,Q96JJ7,GO:0002576!GO:0005515!GO:0005789!GO:0005886!GO:0009986!GO:0016972!GO:0018171!GO:0031092
54496,8872,Q9NVM4,GO:0000387!GO:0001650!GO:0005515!GO:0005634!GO:0005654!GO:0005829!GO:0008469!GO:0008757!GO:0016277!GO:0016571!GO:0018216!GO:0035241!GO:0035243!GO:0042393!GO:0043021!GO:0043393
54499,8873,Q9UM00,GO:0005262!GO:0005515!GO:0005783!GO:0006983!GO:0030176!GO:0032469!GO:0070588
54502,8874,A0AV96,GO:0005515
54505,8876,Q7Z478,GO:0001731!GO:0008494!GO:0016282!GO:0017111!GO:0022627!GO:0042255!GO:0043024
54507,8877,Q6UY14,GO:0002020!GO:0005515!GO:0005788!GO:0042802!GO:0043065
54510,8878,Q9HCL0,GO:0005515
54511,8879,Q8TB92,GO:0004419!GO:0005783!GO:0005829!GO:0016020!GO:0046872!GO:0046951!GO:0048471
54512,8880,Q9NPD3,GO:0000178!GO:0000460!GO:0000956!GO:0004532!GO:0005515!GO:0005634!GO:0005654!GO:0005737!GO:0005829!GO:0006364!GO:0030307!GO:0035327!GO:0035925!GO:0043488!GO:0043928!GO:0045006!GO:0045111!GO:0051607!GO:0071028!GO:0071044
54514,8881,Q9NQI0,GO:0005737!GO:0030317
54517,8882,Q96PZ0,GO:0005634!GO:0009982!GO:0017148!GO:0019899!GO:0031119!GO:1902036!GO:1990481!GO:2000380
54518,8883,Q7Z5R6,GO:0005515!GO:0005829!GO:0005886
54520,8884,Q567U6,GO:0005515!GO:0006893!GO:0032456!GO:0043231!GO:1990126
54521,8885,Q5JSH3,GO:0005515!GO:0005794
54531,8886,Q8N344,GO:0004407!GO:0005515!GO:0005634!GO:0005737!GO:0016575!GO:0032991!GO:0042826
54532,8887,Q70EK8,GO:0004843!GO:0005515
54534,8888,Q8N5N7,GO:0005739!GO:0005743!GO:0005762!GO:0070125!GO:0070126
54535,8889,Q8TD31,GO:0005515!GO:0005814!GO:0005829!GO:0042802
54536,8890,Q8TAG9,GO:0005515!GO:0005829!GO:0005886
54538,8891,Q8WZ75,GO:0001525!GO:0005515!GO:0016021!GO:0038023!GO:0061028
54539,8892,Q9NX14,GO:0005515!GO:0005739!GO:0005743!GO:0005747!GO:0006120!GO:0032981
54541,8894,Q9NX09,GO:0001666!GO:0005515!GO:0005737!GO:0005829!GO:0032007!GO:0051607
54542,8895,Q9HBD1,GO:0000209!GO:0003677!GO:0003725!GO:0009986!GO:0016020!GO:0035613!GO:0043231!GO:0061630
54543,8896,Q9P0U1,GO:0005515!GO:0005739!GO:0005741!GO:0005742!GO:0006626!GO:0008320!GO:0016236!GO:0031647!GO:0098779!GO:1903955
54544,8897,Q9UGL9,GO:0005515
54545,8898,Q9C0I1,GO:0005515!GO:0005737!GO:0005829!GO:0006661
54546,8899,Q9NXI6,GO:0004842!GO:0005515!GO:0005789!GO:0035519!GO:0043161!GO:0051865!GO:0070059!GO:0070534!GO:0070585
54550,8900,Q7Z6G3,GO:0005515!GO:0005886!GO:0031687!GO:0031802!GO:0042802!GO:0060168!GO:0070374!GO:1900451!GO:1904021!GO:1905477
54552,8901,Q9NVN8,GO:0005515!GO:0005654!GO:0005697!GO:0005730!GO:0005829!GO:0031334!GO:0031397!GO:0031647!GO:0032091!GO:0032211!GO:0033234!GO:1904816
54555,8903,Q9Y6V7,GO:0005515!GO:0005654!GO:0006364!GO:0030307!GO:0044357
54556,8904,Q9NXR8,GO:0000812!GO:0004402!GO:0005654!GO:0032777!GO:0035064!GO:0035267!GO:0043065!GO:0043967!GO:0043968
54557,8905,Q96EQ0,GO:0005515
54567,8906,Q9NR61,GO:0003180!GO:0005112!GO:0005515!GO:0005886!GO:0007165!GO:0007219!GO:0008015!GO:0008285!GO:0010596!GO:0010628!GO:0010629!GO:0035924!GO:0044344!GO:0060579!GO:0090051!GO:1903588
54575,8907,Q9HAW8,GO:0001972!GO:0005080!GO:0005783!GO:0005789!GO:0015020!GO:0019899!GO:0042803!GO:0046982!GO:0051552!GO:0052695
54576,8908,Q9HAW9,GO:0001972!GO:0004857!GO:0005496!GO:0005504!GO:0005783!GO:0006631!GO:0008144!GO:0008202!GO:0009804!GO:0015020!GO:0017144!GO:0019899!GO:0042573!GO:0042803!GO:0045922!GO:0045939!GO:0046982!GO:0051552!GO:0052695!GO:0052696!GO:0052697!GO:1904224!GO:2001030
54577,8909,Q9HAW7,GO:0001972!GO:0004857!GO:0005080!GO:0005783!GO:0006631!GO:0007588!GO:0008144!GO:0009804!GO:0015020!GO:0017144!GO:0019899!GO:0042573!GO:0042803!GO:0045922!GO:0046982!GO:0051552!GO:0052695!GO:0052696!GO:0052697!GO:1904224!GO:2001030
54583,8910,Q9GZT9,GO:0001666!GO:0005515!GO:0005737!GO:0005829!GO:0008198!GO:0016706!GO:0018401!GO:0031543!GO:0031545!GO:0032364!GO:0043433!GO:0061418!GO:0071731
54585,8912,Q9NQ48,GO:0005515!GO:0005829!GO:0042802!GO:0044877!GO:1903565!GO:1903568
54587,8913,Q9BRK3,GO:0005515!GO:0005788!GO:0043687!GO:0044267
54596,8914,Q5T7N2,GO:0005515
54600,8915,O60656,GO:0001972!GO:0004857!GO:0005783!GO:0005789!GO:0006805!GO:0015020!GO:0017144!GO:0019216!GO:0019899!GO:0042573!GO:0042803!GO:0045922!GO:0046982!GO:0051552!GO:0052695!GO:0052696!GO:0052697!GO:1904224!GO:2001030
54602,8916,Q9NV92,GO:0005515!GO:0005737!GO:0005739!GO:0005783!GO:0005794!GO:0010629!GO:0031398!GO:0032410!GO:0043231!GO:0048471!GO:0050699!GO:0051224
54606,8917,Q9NY93,GO:0003724!GO:0005515!GO:0005730
54617,8918,Q9ULG1,GO:0000070!GO:0000724!GO:0003677!GO:0005515!GO:0005634!GO:0005654!GO:0005886!GO:0006302!GO:0008094!GO:0010571!GO:0016579!GO:0016604!GO:0030307!GO:0031011!GO:0034644!GO:0043014!GO:0045944!GO:0051225!GO:0070914!GO:0071479!GO:2000045
54620,8919,Q6PCT2,GO:0000209!GO:0005515!GO:0005829!GO:0008270!GO:0019005!GO:0043161!GO:0043687!GO:0045322
54622,8920,Q9NXU5,GO:0005515
54623,8921,Q8N7H5,GO:0000993!GO:0005515!GO:0005654!GO:0005737!GO:0006366!GO:0006368!GO:0006378!GO:0010390!GO:0016020!GO:0016567!GO:0016584!GO:0016593!GO:0030054!GO:0031062!GO:0031442!GO:0033523!GO:0034504!GO:0045638!GO:1902808
54625,8922,Q460N5,GO:0003950!GO:0005515!GO:0005737!GO:0005829!GO:0005886!GO:0006471!GO:0010629!GO:0019899!GO:0042531!GO:0042532!GO:0060336!GO:0070212!GO:0070403!GO:0140289!GO:1902216!GO:1990404
54658,8923,P22309,GO:0001972!GO:0004857!GO:0005496!GO:0005783!GO:0005789!GO:0006789!GO:0008202!GO:0008210!GO:0015020!GO:0017144!GO:0019899!GO:0042167!GO:0042573!GO:0042803!GO:0045939!GO:0046483!GO:0046982!GO:0051552!GO:0052695!GO:0052696!GO:0052697!GO:2001030
54663,8924,Q6RFH5,GO:0000176!GO:0005515!GO:0005634!GO:0005654!GO:0005730!GO:0006364!GO:0042273
54675,8926,Q9UJA2,GO:0003841!GO:0005743!GO:0032049!GO:0036148!GO:0043337!GO:0047144
54677,8927,Q9UKG9,GO:0005515!GO:0005777!GO:0005782!GO:0005829!GO:0006091!GO:0006625!GO:0006631!GO:0006635!GO:0008458!GO:0033540!GO:0043231!GO:0051791
54680,8928,Q9NWK9,GO:0000492!GO:0001094!GO:0005515!GO:0019899!GO:0042802!GO:0048254!GO:0051117!GO:0051259!GO:0070761
54681,8929,Q9NXG6,GO:0016706
54682,8930,Q9H8J5,GO:0005515
54700,8931,Q9NYV6,GO:0001164!GO:0005654!GO:0005730!GO:0006361
54704,8932,Q9P0J1,GO:0004722!GO:0005515!GO:0005759!GO:0010510!GO:0035970
54708,8933,Q9NX47,GO:0000209!GO:0005515!GO:0005739!GO:0005741!GO:0005783!GO:0005789!GO:0051020!GO:0051865!GO:0061630!GO:0070585!GO:0090140!GO:0090141!GO:0090344
54715,8934,Q9NWB1,GO:0005515!GO:0005737!GO:0005802!GO:0008022!GO:0010494!GO:0097165
54716,8935,Q9NP91,GO:0005515!GO:0005886!GO:0006865!GO:0015171!GO:0015175!GO:0015193!GO:0015816!GO:0015824!GO:0016324!GO:1904271!GO:1905647
54726,8936,Q01804,GO:0004843!GO:0005515!GO:0005829!GO:0034122!GO:0060090!GO:0061578!GO:0070536!GO:0071108!GO:1901537!GO:1903093!GO:2000660
54732,8937,Q9BVK6,GO:0000139!GO:0005515!GO:0005783!GO:0005789!GO:0005793!GO:0005794!GO:0006888!GO:0006890!GO:0007030!GO:0010638!GO:0019905!GO:0030133!GO:0030140!GO:0032527!GO:0033116!GO:0034498!GO:0048205
54734,8938,Q14964,GO:0000139!GO:0005515!GO:0005829!GO:0045335!GO:0090383!GO:0090385
54737,8939,Q99549,GO:0000788!GO:0000792!GO:0003682!GO:0005515!GO:0005634!GO:0005654!GO:0005720!GO:0005730!GO:0005737!GO:0005829!GO:0005886!GO:0035064!GO:0044030!GO:0045814!GO:0045869!GO:0045892!GO:0090309
54739,8940,Q6GPH4,GO:0005515!GO:0005654!GO:0005739!GO:0005829!GO:0035456!GO:0060337
54741,8941,O15243,GO:0005102!GO:0005515!GO:0005768!GO:0005794!GO:0046426!GO:0060400!GO:2000009
54749,8942,Q9UM22,GO:0005515!GO:0005543!GO:0005576!GO:0005764!GO:0042802!GO:1905573!GO:1990764
54751,8943,Q8WUP2,GO:0001650!GO:0001725!GO:0005515!GO:0005737!GO:0005829!GO:0005925!GO:0030054!GO:0031005!GO:0033623!GO:0034329!GO:0071944!GO:0098609
54756,8945,Q8NFM7,GO:0000139!GO:0000165!GO:0005654!GO:0005794
54758,8946,Q8TBB5,GO:0005515
54760,8947,Q6UW60,GO:0005515!GO:0016485
54762,8948,Q8IYS0,GO:0005515
54763,8949,Q9HAT0,GO:0005515!GO:0005737!GO:0042802
54764,8950,Q9UGI0,GO:0004843!GO:0005515!GO:0005634!GO:0005654!GO:0005737!GO:0005829!GO:0007010!GO:0016477!GO:0016579!GO:0022604!GO:0030177!GO:0035523!GO:0043231!GO:0070530!GO:0070536!GO:0071947!GO:1990168
54765,8951,Q96DX7,GO:0001961!GO:0002230!GO:0005515!GO:0010468!GO:0045893!GO:0050821!GO:0061944!GO:1901224
54769,8952,Q96HU8,GO:0005515!GO:0005525!GO:0005886!GO:0043406
54776,8953,Q9BZL4,GO:0005515
54778,8954,Q6ZNA4,GO:0005515!GO:0005654!GO:0005829!GO:0016567!GO:0032184!GO:0045893!GO:0045944!GO:0061630!GO:0070911
54784,8955,Q9NXW9,GO:0003779!GO:0005515!GO:0006482!GO:0016706!GO:0030496!GO:0031032!GO:0032451!GO:0036090!GO:0070938
54785,8956,Q96GS4,GO:0005515!GO:0032418!GO:0042802!GO:0099078
54788,8957,Q9NXW2,GO:0005783!GO:0030176!GO:0030544!GO:0031965!GO:0034622!GO:0036503!GO:0051085!GO:0071218
54790,8958,Q6N021,GO:0005515!GO:0006211!GO:0006493!GO:0008198!GO:0008270!GO:0030099!GO:0045944!GO:0070579!GO:0080111!GO:0080182
54793,8959,Q7L273,GO:0005515!GO:0042802!GO:0043621!GO:0097602
54795,8960,Q8TD43,GO:0002724!GO:0005227!GO:0005509!GO:0005515!GO:0005654!GO:0005783!GO:0005794!GO:0005886!GO:0008284!GO:0016925!GO:0019722!GO:0034706!GO:0042802!GO:0044214!GO:0051289!GO:0070588!GO:0086045!GO:0086047!GO:0086048!GO:0086091!GO:0089717!GO:0090263!GO:0098662!GO:0098719!GO:0098911
54796,8961,Q6ZN30,GO:0005515!GO:0005654
54797,8962,Q9BUE0,GO:0005515!GO:0016592
54800,8963,Q6TFL4,GO:0005515!GO:0005737!GO:0005912!GO:0016567!GO:0030057!GO:0031463!GO:0045109!GO:0051865
54801,8964,Q7Z4H7,GO:0000086!GO:0005515!GO:0005813!GO:0005829!GO:0007098!GO:0010389!GO:0016607!GO:0034451!GO:0051225!GO:0070652!GO:0097711
54802,8965,Q9H3H1,GO:0005515!GO:0005759!GO:0052381!GO:0070900
54806,8966,Q8N157,GO:0005515!GO:0005813!GO:0005829!GO:0005911!GO:0005912!GO:0005929!GO:0036064!GO:0042802!GO:0097711
54810,8967,Q8TF65,GO:0005515!GO:0042802
54812,8968,Q6ULP2,GO:0005654!GO:0005794!GO:0005829!GO:0030121!GO:0030276!GO:0043231
54814,8969,Q9NXS2,GO:0005515!GO:0005794!GO:0008270!GO:0016603!GO:0017186
54815,8970,Q86YP4,GO:0005515!GO:0005634!GO:0005654!GO:0006306!GO:0016581!GO:0030674!GO:0045892
54819,8971,Q8TBK6,GO:0005515
54820,8972,Q9NXR1,GO:0000086!GO:0000132!GO:0000776!GO:0005515!GO:0005813!GO:0005829!GO:0010389!GO:0021987!GO:0042802!GO:0051303!GO:0097711
54821,8973,Q2NKX8,GO:0005515!GO:0005829!GO:0015616
54822,8974,Q96QT4,GO:0005886!GO:0070266!GO:0070588
54825,8975,Q9BYE9,GO:0005515!GO:0005903!GO:0016324!GO:0030855!GO:0031526!GO:0031528!GO:0032532!GO:0044214!GO:0044331!GO:0050839!GO:0060243!GO:0090675
54828,8977,Q9H6U6,GO:0003682!GO:0005515!GO:0005634!GO:0005737!GO:0008134!GO:0010698!GO:0035035!GO:0035257!GO:0035327!GO:0042393!GO:0043085!GO:0045944!GO:0048487!GO:0071391
54830,8978,Q9H1M0,GO:0005515
54834,8979,Q9NXN4,GO:0005515
54838,8981,Q9NX94,GO:0005515
54840,8982,Q7Z2E3,GO:0000012!GO:0000785!GO:0000790!GO:0003682!GO:0003684!GO:0003690!GO:0003725!GO:0005515!GO:0005654!GO:0005730!GO:0006302!GO:0006974!GO:0008967!GO:0031647!GO:0033699!GO:0042542!GO:0046403!GO:0047485!GO:0051219
54843,8983,Q9HCH5,GO:0001786!GO:0005515!GO:0005546!GO:0005737!GO:0005886!GO:0006887!GO:0006904!GO:0010923!GO:0019902!GO:0070382
54845,8984,Q6NXG1,GO:0003729!GO:0005515!GO:0005634!GO:0005654!GO:0008543!GO:0016604!GO:0043484
54850,8985,Q9NXK8,GO:0000209!GO:0005515!GO:0005829!GO:0043687
54852,8986,Q9NXK6,GO:0005515
54855,8987,Q5VWP2,GO:0005515!GO:0005634!GO:0005737!GO:0048255!GO:1990817
54859,8989,Q0PNE2,GO:0005634!GO:0005829!GO:0033588
54860,8990,Q9NXJ0,GO:0005515
54861,8991,Q9NRH2,GO:0000287!GO:0004674!GO:0005524!GO:0006468!GO:0030099
54862,8992,Q6P1N0,GO:0000978!GO:0001227!GO:0001650!GO:0005515!GO:0005829!GO:0005886!GO:1905381
54866,8994,Q9NXH3,GO:0004865!GO:1905183!GO:1905184
54867,8995,Q6NUQ4,GO:0005783!GO:0005794!GO:0005829!GO:0005881
54869,8997,Q8TE68,GO:0003779!GO:0005089!GO:0005515!GO:0005829!GO:0007266!GO:0030676!GO:0032587!GO:0032991!GO:0035023!GO:0042608!GO:1900029
54870,8998,Q2TAL8,GO:0005515!GO:0005654
54872,8999,Q5H8A4,GO:0005783!GO:0005789!GO:0006506!GO:0016254!GO:0016780!GO:0051267
54873,9000,Q9NP74,GO:0005515
54874,9001,Q5T0N5,GO:0005515!GO:0005737!GO:0005829!GO:0006900!GO:0010324!GO:0016050!GO:0030050!GO:0031410!GO:0051020!GO:0051491!GO:0060271!GO:0061024!GO:0072583!GO:0097320
54878,9002,Q6V1X1,GO:0005829!GO:0006955
54880,9003,Q6W2J9,GO:0000122!GO:0000415!GO:0000976!GO:0003714!GO:0004842!GO:0005515!GO:0005634!GO:0005654!GO:0007507!GO:0008134!GO:0030502!GO:0031072!GO:0035518!GO:0042476!GO:0042826!GO:0045892!GO:0051572!GO:0060021!GO:0065001!GO:0070171!GO:0140261
54881,9004,Q9NXF1,GO:0005515!GO:0005654!GO:0006364!GO:0071339
54882,9005,Q8IWZ3,GO:0005515
54883,9006,Q9NXE8,GO:0000398!GO:0005515!GO:0005634!GO:0005654!GO:0016607!GO:0071006
54888,9007,Q08J23,GO:0005654!GO:0005730!GO:0005737!GO:0005739!GO:0006400!GO:0010793!GO:0016428!GO:0030488!GO:0062152!GO:0070062!GO:0080009
54891,9008,Q53TQ3,GO:0005654!GO:0016579
54892,9009,Q86XI2,GO:0005515!GO:0005654!GO:0016607!GO:0035064
54893,9010,Q9NXD2,GO:0005737!GO:0005829
54894,9011,Q68DV7,GO:0004842!GO:0005109!GO:0005515!GO:0005886!GO:0005887!GO:0006511!GO:0016567!GO:0030178!GO:0038018!GO:0061630
54896,9012,Q6ZP29,GO:0005515!GO:0005765!GO:0015174!GO:0015181!GO:0015189!GO:0015809!GO:0015819!GO:0031301!GO:0043231!GO:0055085!GO:0080144
54900,9013,Q8IWV1,GO:0000188!GO:0005515!GO:0005794!GO:0005829!GO:0005886!GO:0006955!GO:0016021!GO:0019901!GO:0035556!GO:0042113!GO:0042169!GO:0045121!GO:0050868
54901,9014,Q5VV42,GO:0005515!GO:0005789!GO:0006400
54902,9015,Q6DKK2,GO:0000281!GO:0005515!GO:0005739!GO:0005743!GO:0005813!GO:0030496!GO:0034551
54903,9016,Q9NXB0,GO:0005515!GO:0005737!GO:0005813!GO:0005829!GO:0036064!GO:0060271!GO:0097711
54904,9017,Q9BZ95,GO:0003713!GO:0005515!GO:0005634!GO:0005654!GO:0016571!GO:0018024!GO:0045893!GO:2001255
54906,9018,Q5VWN6,GO:0005515!GO:0005654!GO:0005829
54908,9019,Q96EA4,GO:0000132!GO:0000922!GO:0000940!GO:0005515!GO:0005634!GO:0005829!GO:0007080!GO:0016477!GO:0019899!GO:0034501!GO:0043515
54910,9020,Q9C0C4,GO:0005515!GO:0032874!GO:0042692
54913,9021,Q9BUL9,GO:0000172!GO:0001682!GO:0004526!GO:0005515!GO:0005654!GO:0030681!GO:0033204!GO:0034451
54915,9022,Q9BYJ9,GO:0005515!GO:0043022!GO:0045727!GO:0045948!GO:1990247
54918,9023,Q9NX76,GO:0005515!GO:0005886!GO:0015031!GO:0031647!GO:0031901!GO:0032456!GO:0035577!GO:0035579!GO:0043231!GO:0043312!GO:0055038
54919,9024,Q86Y56,GO:0003341!GO:0005737!GO:0031514!GO:0036158!GO:0036159!GO:0045505
54920,9025,Q9NX74,GO:0002943!GO:0003725!GO:0004860!GO:0005515!GO:0005829!GO:0010181!GO:0017150!GO:0060548!GO:0070402
54921,9026,P0CG13,GO:0003689!GO:0017116!GO:0031390!GO:1900264
54922,9027,Q5U651,GO:0005515!GO:0005911!GO:0010507!GO:0032991!GO:0033625!GO:0035024!GO:0042803!GO:0051020!GO:1905709!GO:2000299
54923,9028,Q9H400,GO:0005515
54925,9029,Q9NX65,GO:0005515
54926,9030,Q712K3,GO:0004842!GO:0005515!GO:0005829!GO:0006513!GO:0016567!GO:0061631!GO:0070936
54927,9031,Q9NX63,GO:0005515!GO:0005739!GO:0007007!GO:0008053!GO:0019902!GO:0042407!GO:0061617
54929,9032,Q9NX61,GO:0005515!GO:0032526!GO:0034599!GO:0034644!GO:0045739!GO:1902230
54930,9033,Q9H6D7,GO:0000086!GO:0005515!GO:0005813!GO:0005829!GO:0007098!GO:0010389!GO:0051225!GO:0070652!GO:0097711
54931,9034,Q7L0Y3,GO:0000049!GO:0000964!GO:0005515!GO:0005654!GO:0005739!GO:0005759!GO:0009019!GO:0016429!GO:0030678!GO:0042645!GO:0042802!GO:0061953!GO:0070131!GO:0070901!GO:0080009!GO:0090646!GO:0097745!GO:1990180
54932,9035,Q8N9H8,GO:0005515
54933,9036,Q9NX52,GO:0004252!GO:0005515!GO:0005886
54935,9037,Q9BVJ7,GO:0005515!GO:0005654!GO:0008138!GO:0016311!GO:0016791
54936,9038,Q9NX46,GO:0000287!GO:0004553!GO:0004649!GO:0005515!GO:0005634!GO:0005654!GO:0005759!GO:0006281!GO:0016604!GO:0061463!GO:0071451!GO:0090734!GO:0140290!GO:0140292
54937,9039,Q9NX45,GO:1990837
54938,9040,Q9NP81,GO:0005515!GO:0005759!GO:0006418
54939,9041,Q9H0A8,GO:0005515!GO:0005737
54940,9042,Q9NX40,GO:0005515
54941,9043,Q96EQ8,GO:0000139!GO:0000209!GO:0002039!GO:0005515!GO:0006511!GO:0008270!GO:0031624!GO:0032480!GO:0034098!GO:0039536!GO:0043231!GO:0061630
54942,9044,Q9NX38,GO:0005515
54946,9045,Q96GZ6,GO:0005515!GO:0005886
54947,9046,Q7L5N7,GO:0003841!GO:0005515!GO:0005783!GO:0005789!GO:0005811!GO:0036151!GO:0047184
54948,9047,Q9NX20,GO:0005739!GO:0005743!GO:0005762!GO:0070125!GO:0070126
54949,9048,Q9NX18,GO:0005515!GO:0005730!GO:0005739!GO:0005829!GO:0006121!GO:0006470!GO:0010719!GO:0018293!GO:0090090
54951,9049,Q9NX08,GO:0005515!GO:0005654!GO:0005829
54955,9051,Q9NX04,GO:0005515!GO:0005634!GO:0005654!GO:0005730!GO:0005737!GO:0005829
54956,9052,Q8N5Y8,GO:0003950!GO:0005515!GO:0005635!GO:0005783!GO:0005829!GO:0006471!GO:0019900!GO:0030968!GO:0034356!GO:0036498!GO:0043539!GO:0060548!GO:0070213!GO:0071782!GO:0071902!GO:0140289!GO:1990404
54957,9053,Q9NX01,GO:0005515!GO:0005654!GO:0005829
54958,9054,Q9NX00,GO:0005515
54959,9055,A1E959,GO:0001934!GO:0005515!GO:0005576!GO:0005615!GO:0005634!GO:0005654!GO:0005737!GO:0005829!GO:0006954!GO:0010628!GO:0032956!GO:0042475!GO:0043547!GO:0044267!GO:0060054!GO:0071944!GO:0072686!GO:0099512
54960,9056,Q9NWZ8,GO:0000387!GO:0005515!GO:0005634!GO:0005654!GO:0005737!GO:0005829!GO:0032797!GO:0034719!GO:0051170
54961,9057,Q8TE77,GO:0005515
54962,9058,Q9BVW5,GO:0000076!GO:0000790!GO:0005515!GO:0005634!GO:0005654!GO:0006260!GO:0008284!GO:0031573!GO:0033262!GO:0044770
54965,9059,Q8TBF5,GO:0005789!GO:0016254
54967,9060,Q8WUE5,GO:0005515
54968,9061,Q9BUB7,GO:0005515!GO:0005654!GO:0005739!GO:0032592!GO:0033615
54969,9062,Q9NWY4,GO:0005515!GO:0005634!GO:0006974!GO:0010835!GO:0018312!GO:0042393
54970,9063,Q9H892,GO:0005515!GO:0005737!GO:0005813!GO:0007288!GO:0070286
54971,9064,Q8N9N5,GO:0005515!GO:0005654!GO:0016604!GO:0042802!GO:1901796
54972,9065,Q24JP5,GO:0005788!GO:0043687!GO:0044267
54973,9066,Q5TA45,GO:0005515!GO:0005634!GO:0005654!GO:0005737!GO:0005829!GO:0016180!GO:0032039!GO:0042795
54974,9067,Q9NWX6,GO:0000049!GO:0000287!GO:0005085!GO:0005515!GO:0005524!GO:0005525!GO:0005739!GO:0005829!GO:0006400!GO:0006979!GO:0008033!GO:0008053!GO:0008193!GO:0016779!GO:0042802!GO:0051289!GO:1990046!GO:1990234
54977,9069,Q96DW6,GO:0006783!GO:0030218
54978,9070,Q8N357,GO:0005515!GO:0005654!GO:0005739!GO:0005765!GO:0005829!GO:0008284!GO:0043231!GO:1901029
54980,9071,Q9NWW7,GO:0005515!GO:0005654!GO:0031965
54981,9072,Q9NWW6,GO:0005515!GO:0005829!GO:0019674!GO:0050262!GO:0061769
54984,9073,Q96BK5,GO:0000228!GO:0000776!GO:0000781!GO:0000784!GO:0005515!GO:0005654!GO:0005730!GO:0005819!GO:0007004!GO:0007080!GO:0010521!GO:0010972!GO:0031397!GO:0031647!GO:0032211!GO:0044877!GO:0051972!GO:0051974!GO:0070034!GO:0070198!GO:1902570!GO:1904744!GO:1904751
54985,9074,Q9NWW0,GO:0005654
54987,9075,Q9NWV4,GO:0005515!GO:0008270
54994,9077,Q9NWU2,GO:0000151!GO:0005515!GO:0005634!GO:0005654!GO:0005737!GO:0005829!GO:0008284!GO:0030054!GO:0090263
54997,9078,Q96BS2,GO:0005509!GO:0005515!GO:0005634!GO:0005654!GO:0005737!GO:0005829!GO:0005886!GO:0008285!GO:0010628!GO:0030027!GO:0030854!GO:0032417!GO:0033628!GO:0045654!GO:0045893!GO:0050821!GO:0051604!GO:0071300!GO:0072659
54998,9079,Q9NWT8,GO:0005515!GO:0005634!GO:0005654!GO:0005739!GO:0005743!GO:0043231!GO:0045862!GO:0070125!GO:0070126
55003,9082,Q9NWT1,GO:0005515!GO:0005730!GO:0042273!GO:1901796
55004,9083,Q6IAA8,GO:0001558!GO:0005085!GO:0005515!GO:0005764!GO:0005765!GO:0005886!GO:0007050!GO:0010872!GO:0010874!GO:0016241!GO:0032008!GO:0034613!GO:0035577!GO:0035579!GO:0042632!GO:0043312!GO:0051020!GO:0060090!GO:0060620!GO:0071230!GO:0071986!GO:0101003
55005,9084,Q9NWS8,GO:0005515!GO:0005739!GO:0070131
55006,9085,Q9BVS5,GO:0005515!GO:0005739!GO:0005759!GO:0016429!GO:0016433!GO:0051260!GO:0061953!GO:0070901!GO:0080009
55007,9086,Q9NWS6,GO:0005515!GO:0042802
55008,9087,Q8IVU3,GO:0000209!GO:0005654!GO:0005829
55011,9088,Q9NWS0,GO:0000492!GO:0001164!GO:0001165!GO:0005515!GO:0005634!GO:0005730!GO:0005737!GO:0006338!GO:0019901!GO:0030855!GO:0031334!GO:0042393!GO:0048254!GO:0051117!GO:0051219!GO:0051569!GO:0070761!GO:0071169!GO:0071902!GO:0090240!GO:0097255!GO:1900110!GO:1900113!GO:1901838!GO:1902661!GO:1903939!GO:1904263!GO:2000617!GO:2000619!GO:2001268
55012,9089,Q969Q6,GO:0005515!GO:0005654!GO:0005794!GO:0005813!GO:0005829
55013,9090,Q9NWR8,GO:0005654!GO:0005739!GO:0005743!GO:0006851!GO:0031305!GO:0043231!GO:1990246
55014,9091,P56962,GO:0000149!GO:0000421!GO:0005484!GO:0005515!GO:0005739!GO:0005765!GO:0005776!GO:0005789!GO:0005791!GO:0005793!GO:0006888!GO:0007030!GO:0016240!GO:0019903!GO:0030897!GO:0031201!GO:0034497!GO:0044233!GO:0097111!GO:0097352
55015,9092,Q86UA1,GO:0005515
55017,9093,Q9NWQ9,GO:0005515!GO:0005739!GO:0005829
